faturamento_nf_numero;faturamento_data_faturamento;faturamento_empresa_codigo_fk;faturamento_produto_codigo_fk;faturamento_qtde_produto;faturamento_valor_total;faturamento_valor_desconto;faturamento_tabela_preco_item_codigo_fk;faturamento_tabela_venda_codigo_fk;faturamento_cfop_codigo_fk;produto;produto_nome;grupo;grupo_nome;subgrupo;subgrupo_nome;empresa;empresa_nome;cidade_nome;cidade_estado;cidade_ibge;AnoMês;DiaSemana;AnoMêsExtenso
00078461;2026-01-14;1736;040.080206050913;20.000000;6280.000000;0.000000;021-040.080206050913;021;6.107     ;040.080206050913;I09722 URNA 040 SOMB. BORD. BIBLIA ALÇA FLORAL DOU;1;URNAS                                   ;2;URNA STD                                ;1736;COMPANHIA BRASILEIRA DE SERVICOS FUNERAR;BELO HORIZONTE                ;MG;3106200;2026-01;Quarta-feira;2026-01 Janeiro
00078461;2026-01-14;1736;040.080207055032;10.000000;3300.000000;0.000000;021-040.080207055032;021;6.107     ;040.080207055032;I09794 URNA 040 STD CEREJEIRA BORDADO TNT + RENDA ;1;URNAS                                   ;2;URNA STD                                ;1736;COMPANHIA BRASILEIRA DE SERVICOS FUNERAR;BELO HORIZONTE                ;MG;3106200;2026-01;Quarta-feira;2026-01 Janeiro
00078461;2026-01-14;1736;040.080208054913;10.000000;3300.000000;0.000000;021-040.080208054913;021;6.107     ;040.080208054913;I09746 URNA 040 MARFIN BORD. ALÇA FLORAL DOURADA  ;1;URNAS                                   ;2;URNA STD                                ;1736;COMPANHIA BRASILEIRA DE SERVICOS FUNERAR;BELO HORIZONTE                ;MG;3106200;2026-01;Quarta-feira;2026-01 Janeiro
00078461;2026-01-14;1736;040.080806050913;10.000000;3140.000000;0.000000;021-040.080806050913;021;6.107     ;040.080806050913;I09733 URNA 040 SOMB. BORD. CRUZ E CRISTO ALÇA FLO;1;URNAS                                   ;2;URNA STD                                ;1736;COMPANHIA BRASILEIRA DE SERVICOS FUNERAR;BELO HORIZONTE                ;MG;3106200;2026-01;Quarta-feira;2026-01 Janeiro
00078461;2026-01-14;1736;043.081804113832;10.000000;4100.000000;0.000000;021-043.081804113832;021;6.107     ;043.081804113832;I09781 URNA 042 CASTANHO SOBRETAMPO OVAL VARAO    ;1;URNAS                                   ;2;URNA STD                                ;1736;COMPANHIA BRASILEIRA DE SERVICOS FUNERAR;BELO HORIZONTE                ;MG;3106200;2026-01;Quarta-feira;2026-01 Janeiro
00078454;2026-01-14;4865;020.080108054413;1.000000;410.000000;0.000000;007-020.080108054413;007;5.101     ;020.080108054413;I09963 URNA 020 MAE MARFIN E ALÇA FLORAL          ;1;URNAS                                   ;2;URNA STD                                ;4865;FUNERARIA ARTUR NOGUEIRA LTDA           ;ARTUR NOGUEIRA                ;SP;3503802;2026-01;Quarta-feira;2026-01 Janeiro
00078455;2026-01-14;4865;2170004         ;4.000000;60.000000;0.000000;007-2170004;007;5.102     ;2170004         ;CRISTO PLASTICO DOURADO 20 CM                     ;219;FORRACAO                                ;6;ACESSORIOS TAMPA                        ;4865;FUNERARIA ARTUR NOGUEIRA LTDA           ;ARTUR NOGUEIRA                ;SP;3503802;2026-01;Quarta-feira;2026-01 Janeiro
00078455;2026-01-14;4865;2180053         ;2.000000;60.000000;0.000000;007-2180053;007;5.102     ;2180053         ;BIBLIA PLASTICA METALIZADA                        ;219;FORRACAO                                ;6;ACESSORIOS TAMPA                        ;4865;FUNERARIA ARTUR NOGUEIRA LTDA           ;ARTUR NOGUEIRA                ;SP;3503802;2026-01;Quarta-feira;2026-01 Janeiro
00078455;2026-01-14;4865;2180071         ;3.000000;300.000000;0.000000;007-2180071;007;5.102     ;2180071         ;ORNAMENTO ROSA DUPLA VERMELHA                     ;219;FORRACAO                                ;6;ACESSORIOS TAMPA                        ;4865;FUNERARIA ARTUR NOGUEIRA LTDA           ;ARTUR NOGUEIRA                ;SP;3503802;2026-01;Quarta-feira;2026-01 Janeiro
00078455;2026-01-14;4865;2180100         ;3.000000;300.000000;0.000000;007-2180100;007;5.102     ;2180100         ;ORNAMENTO ROSA SIMPLES VERMELHA DOURADO           ;219;FORRACAO                                ;6;ACESSORIOS TAMPA                        ;4865;FUNERARIA ARTUR NOGUEIRA LTDA           ;ARTUR NOGUEIRA                ;SP;3503802;2026-01;Quarta-feira;2026-01 Janeiro
00078463;2026-01-15;155;004.080002020411;20.000000;3700.000000;0.000000;043-004.080002020411;043;5.101     ;004.080002020411;I09039 URNA CARNEIRINHO S/VISOR ALÇA DURA C/VERNIZ;1;URNAS                                   ;2;URNA STD                                ;155;PREFEITURA MUNICIPAL DE MAUA            ;MAUA                          ;SP;3529401;2026-01;Quinta-feira;2026-01 Janeiro
00078464;2026-01-15;2217;013.080103060010;100.000000;26000.000000;0.000000;016-013.080103060010;016;5.101     ;013.080103060010;I09698 URNA 013 STD CASTANHO LISA FOSCA FORRO CX E;1;URNAS                                   ;2;URNA STD                                ;2217;CONCESSIONARIA PREVER ADMINISTRACAO CEMI;SAO PAULO                     ;SP;3550308;2026-01;Quinta-feira;2026-01 Janeiro
00078464;2026-01-15;2217;013.080105060010;100.000000;26500.000000;0.000000;016-013.080105060010;016;5.101     ;013.080105060010;I10000 URNA 013 STD MOGNO LISO C/ VNZ ALÇA DURA PR;1;URNAS                                   ;2;URNA STD                                ;2217;CONCESSIONARIA PREVER ADMINISTRACAO CEMI;SAO PAULO                     ;SP;3550308;2026-01;Quinta-feira;2026-01 Janeiro
00078464;2026-01-15;2217;013.100100040010;5.000000;1685.000000;0.000000;016-013.100100040010;016;5.101     ;013.100100040010;I09778 URNA 013 GORDA NORMAL NATURAL COM BABADO E ;1;URNAS                                   ;5;URNA GORDA NORMAL                       ;2217;CONCESSIONARIA PREVER ADMINISTRACAO CEMI;SAO PAULO                     ;SP;3550308;2026-01;Quinta-feira;2026-01 Janeiro
00078463;2026-01-15;155;020.080104050732;10.000000;2220.000000;0.000000;043-020.080104050732;043;5.101     ;020.080104050732;I09716 URNA 020 BORDADA CASTANHO VARÃO CANOPLA DOU;1;URNAS                                   ;2;URNA STD                                ;155;PREFEITURA MUNICIPAL DE MAUA            ;MAUA                          ;SP;3529401;2026-01;Quinta-feira;2026-01 Janeiro
00078463;2026-01-15;155;040.080206050932;20.000000;4780.000000;0.000000;043-040.080206050932;043;5.101     ;040.080206050932;I09720 URNA 040 SOMB. BORD. BIBLIA VARAO CANO.DOUR;1;URNAS                                   ;2;URNA STD                                ;155;PREFEITURA MUNICIPAL DE MAUA            ;MAUA                          ;SP;3529401;2026-01;Quinta-feira;2026-01 Janeiro
00078465;2026-01-16;2309;004.080002020411;20.000000;5400.000000;0.000000;004-004.080002020411;004;5.101     ;004.080002020411;I09039 URNA CARNEIRINHO S/VISOR ALÇA DURA C/VERNIZ;1;URNAS                                   ;2;URNA STD                                ;2309;FUNERARIA ALVES AM LTDA                 ;AMERICANA                     ;SP;3501608;2026-01;Sexta-feira;2026-01 Janeiro
00078468;2026-01-16;2217;013.080100040010;60.000000;12000.000000;0.000000;016-013.080100040010;016;5.101     ;013.080100040010;I09660 NATURAL COM VISOR                          ;1;URNAS                                   ;2;URNA STD                                ;2217;CONCESSIONARIA PREVER ADMINISTRACAO CEMI;SAO PAULO                     ;SP;3550308;2026-01;Sexta-feira;2026-01 Janeiro
00078466;2026-01-16;2394;013.080100040010;1.000000;231.000000;0.000000;007-013.080100040010;007;5.101     ;013.080100040010;I09660 NATURAL COM VISOR                          ;1;URNAS                                   ;2;URNA STD                                ;2394;FATIMA COSTA SOARES SERVICOS ASSISTENCIA;PAULINIA                      ;SP;3536505;2026-01;Sexta-feira;2026-01 Janeiro
00078468;2026-01-16;2217;013.080103060010;100.000000;26000.000000;0.000000;016-013.080103060010;016;5.101     ;013.080103060010;I09698 URNA 013 STD CASTANHO LISA FOSCA FORRO CX E;1;URNAS                                   ;2;URNA STD                                ;2217;CONCESSIONARIA PREVER ADMINISTRACAO CEMI;SAO PAULO                     ;SP;3550308;2026-01;Sexta-feira;2026-01 Janeiro
00078468;2026-01-16;2217;013.080105060010;27.000000;7155.000000;0.000000;016-013.080105060010;016;5.101     ;013.080105060010;I10000 URNA 013 STD MOGNO LISO C/ VNZ ALÇA DURA PR;1;URNAS                                   ;2;URNA STD                                ;2217;CONCESSIONARIA PREVER ADMINISTRACAO CEMI;SAO PAULO                     ;SP;3550308;2026-01;Sexta-feira;2026-01 Janeiro
00078468;2026-01-16;2217;013.100103060010;10.000000;4558.000000;0.000000;016-013.100103060010;016;5.101     ;013.100103060010;I09699 URNA 013 GORDA NORMAL CASTANHO LISA FOSCA F;1;URNAS                                   ;5;URNA GORDA NORMAL                       ;2217;CONCESSIONARIA PREVER ADMINISTRACAO CEMI;SAO PAULO                     ;SP;3550308;2026-01;Sexta-feira;2026-01 Janeiro
00078468;2026-01-16;2217;013.140103060037;5.000000;1777.000000;0.000000;016-013.140103060037;016;5.101     ;013.140103060037;I09701 URNA 013 CAIXA DUPLA CASTANHO LISA FOSCA FO;1;URNAS                                   ;10;URNA CAIXA DUPLA                        ;2217;CONCESSIONARIA PREVER ADMINISTRACAO CEMI;SAO PAULO                     ;SP;3550308;2026-01;Sexta-feira;2026-01 Janeiro
00078468;2026-01-16;2217;013.160100040055;1.000000;1550.000000;0.000000;016-013.160100040055;016;5.101     ;013.160100040055;F00025 URNA 013 XG 2,20 NATURAL ALÇA DURA PRATA   ;1;URNAS                                   ;12;URNA BALEIA NORMAL 2.20 M               ;2217;CONCESSIONARIA PREVER ADMINISTRACAO CEMI;SAO PAULO                     ;SP;3550308;2026-01;Sexta-feira;2026-01 Janeiro
00078466;2026-01-16;2394;040.080207055032;1.000000;396.000000;0.000000;007-040.080207055032;007;5.101     ;040.080207055032;I09794 URNA 040 STD CEREJEIRA BORDADO TNT + RENDA ;1;URNAS                                   ;2;URNA STD                                ;2394;FATIMA COSTA SOARES SERVICOS ASSISTENCIA;PAULINIA                      ;SP;3536505;2026-01;Sexta-feira;2026-01 Janeiro
00078466;2026-01-16;2394;040.080408059217;1.000000;511.000000;0.000000;007-040.080408059217;007;5.101     ;040.080408059217;I09931 URNA 040 STD MARFIM BORDADO ALÇA FLORAL PRA;1;URNAS                                   ;2;URNA STD                                ;2394;FATIMA COSTA SOARES SERVICOS ASSISTENCIA;PAULINIA                      ;SP;3536505;2026-01;Sexta-feira;2026-01 Janeiro
00078480;2026-01-19;234;013.080102053128;15.000000;5610.000000;0.000000;009-013.080102053128;009;6.101     ;013.080102053128;I09892 URNA 006 VARAO COM VISOR SILK SOMENTE VISOR;1;URNAS                                   ;2;URNA STD                                ;234;FUNERARIA SANTA TEREZINHA LTDA          ;TRES RIOS                     ;RJ;3306008;2026-01;Segunda-feira;2026-01 Janeiro
00078470;2026-01-19;870;004.080000010210;15.000000;3960.000000;0.000000;008-004.080000010210;008;6.107     ;004.080000010210;I09652 NATURAL SEM VISOR CAIXA E TAMPA C/FORRAÇAO ;1;URNAS                                   ;2;URNA STD                                ;870;PORTO REAL FUNERARIA E CAPELA LTDA      ;PORTO REAL                    ;RJ;3304110;2026-01;Segunda-feira;2026-01 Janeiro
00078472;2026-01-19;5195;004.080002010211;8.000000;2516.800000;0.000000;009-004.080002010211;009;6.107     ;004.080002010211;I09538 URNA 002 ASSISTENCIAL C/VERNIZ ALÇA DURA   ;1;URNAS                                   ;2;URNA STD                                ;5195;NANDA FLORES SERVICOS FUNERARIOS LTDA   ;ITAGUAI                       ;RJ;3302007;2026-01;Segunda-feira;2026-01 Janeiro
00078470;2026-01-19;870;004.100000010210;5.000000;2475.000000;0.000000;008-004.100000010210;008;6.107     ;004.100000010210;I09981 URNA CAIXAO NATURAL GORDO S/SILK ALCA DURA ;1;URNAS                                   ;5;URNA GORDA NORMAL                       ;870;PORTO REAL FUNERARIA E CAPELA LTDA      ;PORTO REAL                    ;RJ;3304110;2026-01;Segunda-feira;2026-01 Janeiro
00078478;2026-01-19;2365;006.080104050659;10.000000;3100.000000;0.000000;009-006.080104050659;009;6.107     ;006.080104050659;F00088 URNA 006 STD CASTANHO BORDADO ALCA PLASTIC ;1;URNAS                                   ;2;URNA STD                                ;2365;A J P CHAGAS FLORICULTURA E SERVICOS FUN;CAMPOS DOS GOYTACAZES         ;RJ;3301009;2026-01;Segunda-feira;2026-01 Janeiro
00078476;2026-01-19;821;010.080004030532;3.000000;1155.000000;0.000000;009-010.080004030532;009;6.107     ;010.080004030532;I09709 URNA 010 CASTANHO VARAO SEM VISOR          ;1;URNAS                                   ;2;URNA STD                                ;821;FLC MARTINS SERVICOS FUNERARIOS LTDA    ;RIO BONITO                    ;RJ;3304300;2026-01;Segunda-feira;2026-01 Janeiro
00078469;2026-01-19;4064;010.080006030532;2.000000;649.000000;0.000000;007-010.080006030532;007;5.101     ;010.080006030532;I09705 URNA 010 BORDADA SOMBREADA VARAO COM VISOR ;1;URNAS                                   ;2;URNA STD                                ;4064;FUNERARIA SAGRADOS CORACOES             ;LORENA                        ;SP;3527207;2026-01;Segunda-feira;2026-01 Janeiro
00078477;2026-01-19;269;013.011209082306;5.000000;1622.500000;0.000000;009-013.011209082306;009;6.101     ;013.011209082306;I09955 URNA 013 INFANTIL 0,80 M BRANCO LISO C/ VER;1;URNAS                                   ;20;URNA 0.80 M SEXT.                       ;269;J R B COM DE ARTIGOS FUNERARIOS LTDA EPP;CAMPOS DOS GOYTACAZES         ;RJ;3301009;2026-01;Segunda-feira;2026-01 Janeiro
00078469;2026-01-19;4064;013.080102040610;12.000000;1236.000000;0.000000;004-013.080102040610;004;5.101     ;013.080102040610;I09534 URNA 013 STD CASTANHO LISA C/ VNZ ALÇA DURA;1;URNAS                                   ;2;URNA STD                                ;4064;FUNERARIA SAGRADOS CORACOES             ;LORENA                        ;SP;3527207;2026-01;Segunda-feira;2026-01 Janeiro
00078477;2026-01-19;269;013.140102050729;2.000000;1540.000000;0.000000;009-013.140102050729;009;6.101     ;013.140102050729;I08346 URNA 020 CX DUPLA 2,15M CASTANHO           ;1;URNAS                                   ;10;URNA CAIXA DUPLA                        ;269;J R B COM DE ARTIGOS FUNERARIOS LTDA EPP;CAMPOS DOS GOYTACAZES         ;RJ;3301009;2026-01;Segunda-feira;2026-01 Janeiro
00078479;2026-01-19;5701;013.140102050729;2.000000;1540.000000;0.000000;009-013.140102050729;009;6.101     ;013.140102050729;I08346 URNA 020 CX DUPLA 2,15M CASTANHO           ;1;URNAS                                   ;10;URNA CAIXA DUPLA                        ;5701;NOVA VIDA ASSISTENCIA FAMILIAR LTDA     ;CARDOSO MOREIRA               ;RJ;3301157;2026-01;Segunda-feira;2026-01 Janeiro
00078476;2026-01-19;821;020.080104050732;2.000000;858.000000;0.000000;009-020.080104050732;009;6.107     ;020.080104050732;I09716 URNA 020 BORDADA CASTANHO VARÃO CANOPLA DOU;1;URNAS                                   ;2;URNA STD                                ;821;FLC MARTINS SERVICOS FUNERARIOS LTDA    ;RIO BONITO                    ;RJ;3304300;2026-01;Segunda-feira;2026-01 Janeiro
00078472;2026-01-19;5195;020.080106051228;8.000000;2720.000000;0.000000;009-020.080106051228;009;6.107     ;020.080106051228;I09718 URNA 020 STD SOMBREADO VARÃO SEM PONTEIRA  ;1;URNAS                                   ;2;URNA STD                                ;5195;NANDA FLORES SERVICOS FUNERARIOS LTDA   ;ITAGUAI                       ;RJ;3302007;2026-01;Segunda-feira;2026-01 Janeiro
00078473;2026-01-19;503;020.080106051228;10.000000;3400.000000;0.000000;009-020.080106051228;009;6.107     ;020.080106051228;I09718 URNA 020 STD SOMBREADO VARÃO SEM PONTEIRA  ;1;URNAS                                   ;2;URNA STD                                ;503;CAPELA SANTO CRISTO LTDA                ;RIO DE JANEIRO                ;RJ;3304557;2026-01;Segunda-feira;2026-01 Janeiro
00078474;2026-01-19;399;020.080106051228;20.000000;6800.000000;0.000000;009-020.080106051228;009;6.101     ;020.080106051228;I09718 URNA 020 STD SOMBREADO VARÃO SEM PONTEIRA  ;1;URNAS                                   ;2;URNA STD                                ;399;FLORICULTURA MONSENHOR CRISANTEMO LTDA  ;SAO GONCALO                   ;RJ;3304904;2026-01;Segunda-feira;2026-01 Janeiro
00078475;2026-01-19;4871;020.080106051228;12.000000;3276.000000;0.000000;103-020.080106051228;103;6.107     ;020.080106051228;I09718 URNA 020 STD SOMBREADO VARÃO SEM PONTEIRA  ;1;URNAS                                   ;2;URNA STD                                ;4871;47.307.403 LEANDRO SOUZA DE OLIVEIRA    ;ITABORAI                      ;RJ;3301900;2026-01;Segunda-feira;2026-01 Janeiro
00078479;2026-01-19;5701;020.080106051228;5.000000;1700.000000;0.000000;009-020.080106051228;009;6.101     ;020.080106051228;I09718 URNA 020 STD SOMBREADO VARÃO SEM PONTEIRA  ;1;URNAS                                   ;2;URNA STD                                ;5701;NOVA VIDA ASSISTENCIA FAMILIAR LTDA     ;CARDOSO MOREIRA               ;RJ;3301157;2026-01;Segunda-feira;2026-01 Janeiro
00078471;2026-01-19;383;020.090106051229;1.000000;498.000000;0.000000;032-020.090106051229;032;5.101     ;020.090106051229;I09770 URNA 020 COMP 2,10M SOMB. SOBRETAMPO VARAO ;1;URNAS                                   ;4;URNA 2.10 M                             ;383;FUNERARIA OLVP LTDA-ME                  ;ITATIBA                       ;SP;3523404;2026-01;Segunda-feira;2026-01 Janeiro
00078471;2026-01-19;383;020.100104050728;2.000000;1100.000000;0.000000;032-020.100104050728;032;5.101     ;020.100104050728;I10054 URNA 020 G CASTANHO C/ SILK E VARAO PONTEIR;1;URNAS                                   ;5;URNA GORDA NORMAL                       ;383;FUNERARIA OLVP LTDA-ME                  ;ITATIBA                       ;SP;3523404;2026-01;Segunda-feira;2026-01 Janeiro
00078477;2026-01-19;269;020.100104050728;1.000000;753.500000;0.000000;009-020.100104050728;009;6.101     ;020.100104050728;I10054 URNA 020 G CASTANHO C/ SILK E VARAO PONTEIR;1;URNAS                                   ;5;URNA GORDA NORMAL                       ;269;J R B COM DE ARTIGOS FUNERARIOS LTDA EPP;CAMPOS DOS GOYTACAZES         ;RJ;3301009;2026-01;Segunda-feira;2026-01 Janeiro
00078479;2026-01-19;5701;020.100104050728;2.000000;1507.000000;0.000000;009-020.100104050728;009;6.101     ;020.100104050728;I10054 URNA 020 G CASTANHO C/ SILK E VARAO PONTEIR;1;URNAS                                   ;5;URNA GORDA NORMAL                       ;5701;NOVA VIDA ASSISTENCIA FAMILIAR LTDA     ;CARDOSO MOREIRA               ;RJ;3301157;2026-01;Segunda-feira;2026-01 Janeiro
00078477;2026-01-19;269;020.160114240729;2.000000;5500.000000;0.000000;009-020.160114240729;009;6.101     ;020.160114240729;F00057 URNA 020 XG 2,20 CASTANHO VARAO PONT. DOURA;1;URNAS                                   ;12;URNA BALEIA NORMAL 2.20 M               ;269;J R B COM DE ARTIGOS FUNERARIOS LTDA EPP;CAMPOS DOS GOYTACAZES         ;RJ;3301009;2026-01;Segunda-feira;2026-01 Janeiro
00078476;2026-01-19;821;040.080204050913;2.000000;880.000000;0.000000;009-040.080204050913;009;6.107     ;040.080204050913;I09721 URNA 040 CAST. BORD. BIBLIA ALCA FLORAL DOU;1;URNAS                                   ;2;URNA STD                                ;821;FLC MARTINS SERVICOS FUNERARIOS LTDA    ;RIO BONITO                    ;RJ;3304300;2026-01;Segunda-feira;2026-01 Janeiro
00078476;2026-01-19;821;040.080804050913;2.000000;880.000000;0.000000;009-040.080804050913;009;6.107     ;040.080804050913;I09734 URNA 040 CAST. BORD. CRUZ E CRISTO ALÇA FLO;1;URNAS                                   ;2;URNA STD                                ;821;FLC MARTINS SERVICOS FUNERARIOS LTDA    ;RIO BONITO                    ;RJ;3304300;2026-01;Segunda-feira;2026-01 Janeiro
00078476;2026-01-19;821;050.182112075649;1.000000;1100.000000;0.000000;009-050.182112075649;009;6.107     ;050.182112075649;I10212 URNA 050 AMADEIRADO SOBRETAMPO VARAO CANOPL;1;URNAS                                   ;14;URNA DEXTAVADA STD                      ;821;FLC MARTINS SERVICOS FUNERARIOS LTDA    ;RIO BONITO                    ;RJ;3304300;2026-01;Segunda-feira;2026-01 Janeiro
00078482;2026-01-20;308;001.060001000110;15.000000;3150.000000;0.000000;034-001.060001000110;034;5.101     ;001.060001000110;I09172 URNA RETA 1,90 CARAMELO SEM VISOR          ;1;URNAS                                   ;16;URNA 1.90 M RETANGULAR                  ;308;FUNERARIA LITORANEA LTDA ME             ;UBATUBA                       ;SP;3555406;2026-01;Terça-feira;2026-01 Janeiro
00078482;2026-01-20;308;004.080000010210;10.000000;2640.000000;0.000000;034-004.080000010210;034;5.101     ;004.080000010210;I09652 NATURAL SEM VISOR CAIXA E TAMPA C/FORRAÇAO ;1;URNAS                                   ;2;URNA STD                                ;308;FUNERARIA LITORANEA LTDA ME             ;UBATUBA                       ;SP;3555406;2026-01;Terça-feira;2026-01 Janeiro
00078489;2026-01-20;994;004.080000010210;10.000000;1040.000000;0.000000;004-004.080000010210;004;5.101     ;004.080000010210;I09652 NATURAL SEM VISOR CAIXA E TAMPA C/FORRAÇAO ;1;URNAS                                   ;2;URNA STD                                ;994;FUNERARIA PARAISO JANDIRA LTDA ME       ;SAO SEBASTIAO                 ;SP;3550704;2026-01;Terça-feira;2026-01 Janeiro
00078485;2026-01-20;2151;004.080000010210;1.000000;104.000000;0.000000;004-004.080000010210;004;5.101     ;004.080000010210;I09652 NATURAL SEM VISOR CAIXA E TAMPA C/FORRAÇAO ;1;URNAS                                   ;2;URNA STD                                ;2151;CONVENIOS E PLANOS ASSISTENCIAIS ROSA SA;ITUPEVA                       ;SP;3524006;2026-01;Terça-feira;2026-01 Janeiro
00078482;2026-01-20;308;004.080002020411;10.000000;2940.000000;0.000000;034-004.080002020411;034;5.101     ;004.080002020411;I09039 URNA CARNEIRINHO S/VISOR ALÇA DURA C/VERNIZ;1;URNAS                                   ;2;URNA STD                                ;308;FUNERARIA LITORANEA LTDA ME             ;UBATUBA                       ;SP;3555406;2026-01;Terça-feira;2026-01 Janeiro
00078484;2026-01-20;712;004.080002020411;20.000000;4400.000000;0.000000;027-004.080002020411;027;5.101     ;004.080002020411;I09039 URNA CARNEIRINHO S/VISOR ALÇA DURA C/VERNIZ;1;URNAS                                   ;2;URNA STD                                ;712;ORGANIZACAO ASSISTENCIAL DE LUTO SANTO E;PINDAMONHANGABA               ;SP;3538006;2026-01;Terça-feira;2026-01 Janeiro
00078486;2026-01-20;855;004.080002030528;20.000000;5940.000000;0.000000;027-004.080002030528;027;5.101     ;004.080002030528;I09049 URNA 010 CASTANHO LISO VARAO SEM VISOR     ;1;URNAS                                   ;2;URNA STD                                ;855;FUNERARIA MOTTA LTDA ME                 ;BRAGANCA PAULISTA             ;SP;3507605;2026-01;Terça-feira;2026-01 Janeiro
00078482;2026-01-20;308;004.080003010211;10.000000;2800.000000;0.000000;034-004.080003010211;034;5.101     ;004.080003010211;I09038 URNA 002 ASSISTENCIAL S/VERNIZ ALÇA DURA   ;1;URNAS                                   ;2;URNA STD                                ;308;FUNERARIA LITORANEA LTDA ME             ;UBATUBA                       ;SP;3555406;2026-01;Terça-feira;2026-01 Janeiro
00078487;2026-01-20;4278;013.001209082206;10.000000;2970.000000;0.000000;008-013.001209082206;008;5.101     ;013.001209082206;I09894 URNA 0,60CM INFANTIL LISA BRANCO COM VERNIZ;1;URNAS                                   ;19;URNA 0.60 M SEXT.                       ;4278;GENESIS NEGOCIOS E SERVICOS LTDA        ;MAUA                          ;SP;3529401;2026-01;Terça-feira;2026-01 Janeiro
00078483;2026-01-20;712;013.080102040610;15.000000;1950.000000;0.000000;004-013.080102040610;004;5.101     ;013.080102040610;I09534 URNA 013 STD CASTANHO LISA C/ VNZ ALÇA DURA;1;URNAS                                   ;2;URNA STD                                ;712;ORGANIZACAO ASSISTENCIAL DE LUTO SANTO E;PINDAMONHANGABA               ;SP;3538006;2026-01;Terça-feira;2026-01 Janeiro
00078481;2026-01-20;1043;013.080102040610;3.000000;882.000000;0.000000;007-013.080102040610;007;5.101     ;013.080102040610;I09534 URNA 013 STD CASTANHO LISA C/ VNZ ALÇA DURA;1;URNAS                                   ;2;URNA STD                                ;1043;FUNERARIA JARDIM LTDA                   ;VINHEDO                       ;SP;3556701;2026-01;Terça-feira;2026-01 Janeiro
00078485;2026-01-20;2151;013.080102040610;3.000000;390.000000;0.000000;004-013.080102040610;004;5.101     ;013.080102040610;I09534 URNA 013 STD CASTANHO LISA C/ VNZ ALÇA DURA;1;URNAS                                   ;2;URNA STD                                ;2151;CONVENIOS E PLANOS ASSISTENCIAIS ROSA SA;ITUPEVA                       ;SP;3524006;2026-01;Terça-feira;2026-01 Janeiro
00078487;2026-01-20;4278;013.080103060010;50.000000;15500.000000;0.000000;008-013.080103060010;008;5.101     ;013.080103060010;I09698 URNA 013 STD CASTANHO LISA FOSCA FORRO CX E;1;URNAS                                   ;2;URNA STD                                ;4278;GENESIS NEGOCIOS E SERVICOS LTDA        ;MAUA                          ;SP;3529401;2026-01;Terça-feira;2026-01 Janeiro
00078488;2026-01-20;2217;013.080105060010;83.000000;21995.000000;0.000000;016-013.080105060010;016;5.101     ;013.080105060010;I10000 URNA 013 STD MOGNO LISO C/ VNZ ALÇA DURA PR;1;URNAS                                   ;2;URNA STD                                ;2217;CONCESSIONARIA PREVER ADMINISTRACAO CEMI;SAO PAULO                     ;SP;3550308;2026-01;Terça-feira;2026-01 Janeiro
00078489;2026-01-20;994;013.140102050729;2.000000;500.000000;0.000000;004-013.140102050729;004;5.101     ;013.140102050729;I08346 URNA 020 CX DUPLA 2,15M CASTANHO           ;1;URNAS                                   ;10;URNA CAIXA DUPLA                        ;994;FUNERARIA PARAISO JANDIRA LTDA ME       ;SAO SEBASTIAO                 ;SP;3550704;2026-01;Terça-feira;2026-01 Janeiro
00078488;2026-01-20;2217;013.140105060037;10.000000;3554.000000;0.000000;016-013.140105060037;016;5.101     ;013.140105060037;I10017 URNA 013 GG 2,10 MOGNO LISO C/ VNZ ALÇA DUR;1;URNAS                                   ;10;URNA CAIXA DUPLA                        ;2217;CONCESSIONARIA PREVER ADMINISTRACAO CEMI;SAO PAULO                     ;SP;3550308;2026-01;Terça-feira;2026-01 Janeiro
00078489;2026-01-20;994;015.080104051112;10.000000;1200.000000;0.000000;004-015.080104051112;004;5.101     ;015.080104051112;I09713 URNA 015 CASTANHO ALÇA PARREIRA COM VISOR  ;1;URNAS                                   ;2;URNA STD                                ;994;FUNERARIA PARAISO JANDIRA LTDA ME       ;SAO SEBASTIAO                 ;SP;3550704;2026-01;Terça-feira;2026-01 Janeiro
00078486;2026-01-20;855;020.080104050732;10.000000;3080.000000;0.000000;027-020.080104050732;027;5.101     ;020.080104050732;I09716 URNA 020 BORDADA CASTANHO VARÃO CANOPLA DOU;1;URNAS                                   ;2;URNA STD                                ;855;FUNERARIA MOTTA LTDA ME                 ;BRAGANCA PAULISTA             ;SP;3507605;2026-01;Terça-feira;2026-01 Janeiro
00078489;2026-01-20;994;020.080104050732;10.000000;1500.000000;0.000000;004-020.080104050732;004;5.101     ;020.080104050732;I09716 URNA 020 BORDADA CASTANHO VARÃO CANOPLA DOU;1;URNAS                                   ;2;URNA STD                                ;994;FUNERARIA PARAISO JANDIRA LTDA ME       ;SAO SEBASTIAO                 ;SP;3550704;2026-01;Terça-feira;2026-01 Janeiro
00078481;2026-01-20;1043;020.080104050732;1.000000;368.500000;0.000000;007-020.080104050732;007;5.101     ;020.080104050732;I09716 URNA 020 BORDADA CASTANHO VARÃO CANOPLA DOU;1;URNAS                                   ;2;URNA STD                                ;1043;FUNERARIA JARDIM LTDA                   ;VINHEDO                       ;SP;3556701;2026-01;Terça-feira;2026-01 Janeiro
